,f1,f2,f3,f4,class
28,1.1554611863814552,0.11992385057341069,0.587947300431054,0.49534791063963207,1.0
29,1.091312334852686,0.11906262053016106,0.5847232983925997,,1.0
30,0.7386369911294839,0.17175053530323972,0.5913771875920203,0.43200893670433255,1.0
31,0.9735781265940114,0.15762188000253552,0.5852637558525441,0.8138404778043868,1.0
32,0.6554705448588086,0.1120147136752828,0.5917547538908118,0.464678319580298,1.0
33,0.7821764450306996,0.1649844361571782,0.5856744767779873,,1.0
34,0.6583471658322467,0.06774039662207357,0.6054116054063919,0.35816413121920654,1.0
35,0.9300437836181369,0.09477826220843058,0.6001086185777375,0.5601587210621464,1.0
36,0.8107451676214122,0.2243811528094413,0.573668467269888,0.47893251849527657,1.0
37,0.8716268866572631,0.14272101943099635,0.5864632456529295,0.40441065172989676,1.0
38,0.8939742025991927,0.09907377996468503,0.5981272923829128,0.34597240085685466,1.0
39,0.9062365697074898,0.18729098489417098,0.585628609867912,0.44324386514321074,1.0
40,0.8976857410960248,0.1271904540745772,0.5893418014467043,0.5151155459420064,1.0
41,0.8797751849463038,0.19234670455154249,0.583753041720044,0.4335455602652581,1.0
42,0.6804276575526289,0.1100875439456862,0.5878010047918601,0.3336219636239235,1.0
43,0.6423806001066992,0.11017828445618746,0.5961229787947103,0.35554588019461714,1.0
44,0.8575164718979693,0.2142369164590505,0.574429077741426,0.4078578477460588,1.0
45,0.8808545363677928,0.18166497405120072,0.5798412082323511,0.44378901404384713,1.0
46,0.7625369211384524,0.21124403456410362,0.5772478539137701,0.3853857324365146,1.0
47,0.7283729199443655,0.20046430972960916,0.5786902032751237,0.36858241639115125,1.0
48,1.0021350545550183,0.14459047224556862,0.5893418014467043,0.45426383475593585,1.0
49,1.0652138218501042,0.0913875115740969,0.6053337641441631,0.5376099801528961,1.0
50,0.8934200213222494,0.10647462556246791,0.5983855281472873,0.29573946973944953,1.0
51,0.7820325442748576,0.1321935875136803,0.5897502060754379,0.4428910212798144,1.0
52,1.0334990787984504,0.17551754716520065,0.5813548761556842,0.4350184845936257,1.0
53,0.6619163492193074,0.1269192224363289,0.5869353787278843,0.360355811360071,1.0
54,0.8715912611626204,0.12822470051755644,0.5901113351771604,0.4523518787369594,1.0
55,0.6973905950413921,0.16891525913311853,0.5817641411603954,0.3032882430244302,1.0
56,0.985495002100194,0.11555096808273754,0.5967999374200669,0.3884309887193286,1.0
57,0.7300666431917218,0.12398864944751574,0.5867930923686995,0.347840126073713,1.0
58,0.7898566787611321,0.11728099711629306,0.5910034547139166,,1.0
59,0.8314509414860927,0.10139082634969411,0.6021278715766605,0.6672963883934646,1.0
60,1.090258457612242,0.13160731992907732,0.599973245564258,0.45440023998264084,1.0
61,1.0065192201885083,0.09673964123178762,0.599771090336294,0.5268187752235289,1.0
62,1.001871135011133,0.14653234459169082,0.5887875904005428,0.4092544202637683,1.0
63,0.9933499320230226,0.12529024697184996,0.596184016580784,0.4480364725445753,1.0
64,0.7447587402347069,0.23889176896158676,0.5710241863962692,0.4523033718431558,1.0
65,0.605608568593658,0.09725996589104584,0.5940472670951624,0.30529814299533753,1.0
66,0.8508608327983613,0.11081688224398223,0.59557808180633,0.4423469532352872,1.0
67,0.7653867863140397,0.11790548869873853,0.5940472670951624,0.34607571623839517,1.0
68,0.8669874690104363,0.17230353393269446,0.5846786238229565,0.492153646899699,1.0
69,1.0469812766205293,0.13897441149757525,0.5955180258774038,0.2933706205029924,1.0
70,0.7357962474668616,0.17161001348429067,0.585628609867912,0.3546293049988582,1.0
71,0.92237355641189,0.21197519530071493,0.5816408679227891,0.4335537912661603,1.0
72,0.7903827279670307,0.10476697375536834,0.5978069719546767,0.6216624956253958,1.0
73,0.7438166057875459,0.21475192314103048,0.5753093690839418,0.3986670085270519,1.0
74,0.6340106214884065,0.16061668422653314,0.5862761008732844,0.3166558914680265,1.0
75,1.0173064193663286,0.08486372370668656,0.5943949815405117,,1.0
76,0.7448044189993377,0.23248067952523832,0.5724156083601447,0.44954785585143164,1.0
77,0.8724008734050449,0.18808709299640036,0.5788794568059948,0.3939173468810716,1.0
78,1.0567481005003367,0.2124006167084169,0.5766371683333423,0.4245617691341342,1.0
79,0.7313167475812045,0.22676134581279972,0.5740301647307757,0.41891572564922214,1.0
80,0.5863950861203417,0.17351021703316835,0.5821781530156264,0.31459146871675103,1.0
81,0.9169001220528298,0.1127705138468132,0.5956984844932304,0.30086703448017066,1.0
82,0.814650003222866,0.19209969943299224,0.5799583920574461,0.4367326814127593,1.0
83,0.9690357664743322,0.15602920356592284,0.5834497354638268,0.47522252223921907,1.0
84,0.6276903612819296,0.22243081782933377,0.5790697285936038,0.36986327417768544,1.0
85,0.9107781321692109,0.14302756638732028,0.5882416667309817,0.7290035665358198,1.0
86,0.7352359730788581,0.17127665667093392,0.5870782251084304,0.3949934087575539,1.0
87,0.6721623800413984,0.19159345610210596,0.5816819117076508,0.33366296872837903,1.0
88,0.7290347781071118,0.19550546746967573,0.5771754554377753,0.38125820086492446,1.0
89,0.8776407506824124,0.08497470996388752,0.6049469046698032,0.3750532104134868,1.0
90,0.75297689031406,0.1452518684725494,0.5845004774721219,0.3859131659819514,1.0
91,0.5781670044329236,0.09883343921734081,0.5921910481729173,0.30483438126733436,1.0
92,1.0794024166244183,0.29811388932299676,0.5698914162601728,0.4380176816709463,1.0
93,0.6264846190785048,0.15053485953238024,0.5919722558586032,,1.0
94,1.0167780891491751,0.2361334938845414,0.5747312878137093,0.4099317895644568,1.0
95,0.750835787231,0.19446548098094557,0.5776120976536094,0.39185560844005213,1.0
96,0.7037166016136838,0.2125793616199472,0.5757579740655201,0.4074410885754734,1.0
97,0.8301022737731718,0.08139711280796871,0.6020564257712987,0.4028058436194221,1.0
98,0.7562030047512655,0.15668484354959714,0.5840589305300595,0.43902015546312856,1.0
99,0.7291112932991118,0.1849959078564274,0.5799192877649317,0.40268848769917104,1.0
100,0.8145052694812932,0.18656258076917046,0.5865101832704893,0.600546457822553,0.0
101,0.7567472863249706,0.19370079137378143,0.5823451102474647,0.4503932284910667,0.0
102,0.8311889317275323,0.17645421331639752,0.5882416667309817,0.5701702207692682,0.0
103,0.7669027606553621,0.3043436237486078,0.5686531121878989,0.5959055559210669,0.0
104,0.9111177979154349,0.22162884607583785,0.5764950075788207,0.3984631803864502,0.0
105,0.8659329293874707,0.2030324830966383,0.5833205275052669,0.5698694496683226,0.0
106,0.8139911468347658,0.23000363429795856,0.5834066144293498,0.38361833193733064,0.0
107,0.8272117532298248,0.2177675594102694,0.5832775613821785,0.5025180410515387,0.0
108,0.8653362825273218,0.2694282799972195,0.5739641212656587,0.6708384729287686,0.0
109,1.1195244876694725,0.203053818190945,0.5838401731894579,0.6089396780216095,0.0
110,0.8057749169996846,0.24340143975988426,0.577067136418978,0.47331140958048284,0.0
111,0.7784558278869526,0.20930292019129482,0.5812330070241363,0.38642693920853344,0.0
112,0.7570592473533675,0.20323566606469065,0.5829356732745489,0.5220458762941484,0.0
113,1.017092628353227,0.18922066529243264,0.5843232080635379,0.5861310128461895,0.0
114,0.9489663696856342,0.284721425715894,0.5726371734762692,0.48101201103954483,0.0
115,0.929297322254779,0.2357660287662118,0.577320401701498,,0.0
116,0.794153870289144,0.256454380609043,0.5777221096437783,0.5695499921902625,0.0
117,1.032240906980467,0.25696708360858395,0.5791079060524805,0.5646590812892008,0.0
118,0.8194277918374621,0.20799526380638217,0.5826391739037138,0.4666828248807071,0.0
119,0.8606587916776814,0.3002394612050185,0.5732458022340763,0.6398529194735929,0.0
120,0.9889878945881415,0.2636908868621655,0.5753780118231225,0.4214951887379472,0.0
121,0.9411686416556854,0.2255760319600171,0.5802333349815333,0.48537007720424963,0.0
122,0.9031504838258186,0.3161187421495315,0.5734077577621125,0.7191185019777081,0.0
123,0.7117715028743259,0.42978790738681316,0.5630829312833675,0.5347076544631906,0.0
124,1.0369014695386791,0.19532129624373207,0.5835794102660681,0.5002060804468369,0.0
125,0.9355797597382415,0.32618954540925515,0.5706024990261648,0.5984554531579406,0.0
126,0.6884247148174321,0.3019197173605883,0.5791461247400194,0.5271232261537987,0.0
127,1.001033675750212,0.20336433715442223,0.5814771633424416,0.41026584154995466,0.0
128,0.8447606937994215,0.38055443025624847,0.5658837894530269,0.5631790816856649,0.0
129,1.0218097105630697,0.4431174993258206,0.5601223755090374,0.5897353800023691,0.0
130,0.7338800482797253,0.22102190675102046,0.5818465604766284,0.44445405167982016,0.0
131,0.8501514915383064,0.2713283050984466,0.5742290501766417,0.6064001988772635,0.0
132,0.7868250339075877,0.34931969592399714,0.5699207528142437,0.4335326331962135,0.0
133,0.8799022770697073,0.3421431335840835,0.5671589863358405,0.5508935632625729,0.0
134,1.1451830107155128,0.1641560887913819,0.5890384629482996,0.561675212219345,0.0
135,0.8829483057155724,0.22444598630362392,0.5779062297343622,0.4349180446380952,0.0
136,1.0106199427760112,0.19517095756123978,0.5820119720167205,0.5566670612656706,0.0
137,0.7388957705137879,0.3081420231298351,0.574328920421726,0.4856886810420876,0.0
138,1.118625666986514,0.17275481775451493,0.5854001445734903,0.5744201478750061,0.0
139,0.8469562070622914,0.34760625216787894,0.5690513880153806,0.5495479516122423,0.0
140,0.9726682854695364,0.21716161176786267,0.5798802265196482,0.580453743468294,0.0
141,0.7864657880724737,0.30242358856229484,0.573701193878578,0.4290722493626946,0.0
142,0.7277861141886525,0.27086971734120946,0.5761421056905702,0.4378389776068863,0.0
143,0.8047331652367753,0.24074073133807997,0.5803914061911704,0.6179250184352632,0.0
144,0.9395440437560703,0.24786430756600686,0.5810711605184984,0.5676857119334399,0.0
145,0.9548477334796339,0.24529030528166756,0.5754123837975936,0.532030680987017,0.0
146,0.8716560103909254,0.21507860640770496,0.5782028365905862,0.41359845720467664,0.0
147,0.7870048495104401,0.19973970296744462,0.5844117336588414,0.4570816892476508,0.0
148,0.6889065905024765,0.2479351471387109,0.5790315922796214,0.39219995817497244,0.0
149,0.9311445024561239,0.1899353363808709,0.5839712677851507,0.46864922698915507,0.0
150,0.9018657633503699,0.289201151567907,0.5715740475714705,0.6291886814410409,0.0
151,0.7236563171481845,0.2933611535964091,0.5797633001760931,0.37150584580138524,0.0
152,0.9771604289657281,0.19559345690586288,0.5866985438814628,0.44367336805416435,0.0
153,1.0879671650600427,0.18735467525253527,0.5830634995212612,0.4919899188405362,0.0
154,0.8148877305178307,0.24530794515544244,0.5811924764165156,0.4161802642438488,0.0
155,1.000032437985787,0.22465922180522804,0.5779801479088655,0.4470988531137961,0.0
156,1.0049439053388005,0.16677305230611258,0.585720401962048,0.7763379682163429,0.0
157,0.8636355569818085,0.35338822717627816,0.5652637337091074,0.4690670633289691,0.0
158,0.7614579893561023,0.15801499121696228,0.5877038000397237,0.3460630255668244,0.0
159,0.680467259893224,0.17431345445589286,0.5850375803071771,0.3365366220518697,0.0
160,0.6968012813154052,0.23691909599853164,0.578803633778839,0.4559752837672741,0.0
161,0.9024309757096352,0.19703462250316345,0.5828083014281783,0.4967122110427501,0.0
162,0.8068838899926044,0.19801777744439356,0.5845894405192263,0.43692893688745116,0.0
163,0.8679552628511306,0.27801039780828146,0.5749003205148548,0.566553860456567,0.0
164,0.7530749640534077,0.2995392595857254,0.5775755032166808,0.5178926922024137,0.0
165,0.8354013234978996,0.22079751169074985,0.582765944598528,0.4138632821097852,0.0
166,0.9913744377676665,0.19147727846397583,0.58247084169879,0.5384216474202955,0.0
167,0.8900496764206359,0.23888023390312418,0.578765783154463,0.5549744424509018,0.0
168,0.9144602389528257,0.17806359037681205,0.5852637558525441,0.5332575702663453,0.0
169,0.8503485352527433,0.21803100581188725,0.5767084651827228,0.4996189614674586,0.0
170,0.9565677539273683,0.17999837826625323,0.5839275164391597,0.4858577835185767,0.0
171,0.8527668956097264,0.24773575996918445,0.5806697337909671,0.6517547302916195,0.0
172,0.8120136464326091,0.2309564356184346,0.5790315922796214,0.41653036378722147,0.0
173,0.8232128182966105,0.21697307561919185,0.5801545623711687,0.4667562687077583,0.0
174,0.8807121433003543,0.20243967696591625,0.585628609867912,0.6642220108502966,0.0
175,0.9487880608472198,0.22453704093801324,0.5789174293731004,0.5870907104638968,0.0
176,0.8974440313051485,0.20466375838776743,0.5816819117076508,0.48131785508389757,0.0
177,0.63354827555151,0.3011875190444349,0.5794148170446942,0.5426059657948047,0.0
178,0.8965459328840348,0.2367763238201201,0.5784269395632323,,0.0
179,0.8149316522773767,0.22811081666054947,0.5817230027526286,0.42798508991642004,0.0
180,0.7314310375808335,0.21208627719799422,0.5817230027526286,0.6863825560975377,0.0
181,0.7532759493890667,0.2650188843139949,0.5777221096437783,0.422417536025224,0.0
182,0.8977341181003384,0.20605917864471743,0.5835361332642748,0.4311208871622135,0.0
183,0.9167254454244296,0.1965001016576346,0.580629839071527,0.5076049816569846,0.0
184,0.8095462100139087,0.26957420467237825,0.5742623084569617,0.3804272196755822,0.0
185,0.8839284172934346,0.2027146792023542,0.5794919621641711,0.43296463660275863,0.0
186,0.8386400732935461,0.2600768257127403,0.574934225509141,0.5043787049561304,0.0
187,0.8295745543692619,0.24365530772970892,0.5759669780384393,0.5137259725671711,0.0
188,0.9175962251391004,0.18575425931686232,0.5858585285571631,0.447176706236417,0.0
189,0.7971790443241753,0.2594190233268379,0.5782400884151497,0.5989414985149305,0.0
190,0.956777748151339,0.22576699447222473,0.5762828405851482,0.41734465726298975,0.0
191,0.8784181279211113,0.1922668575131278,0.5864163687519715,0.509043532405483,0.0
192,0.7977085590819347,0.23014475670590728,0.5822615341756305,0.5522174210587031,0.0
193,0.9580962551148218,0.1845666939486245,0.5849475056075886,0.5598740292690964,0.0
194,0.7844922590751573,0.2050963373718528,0.5845449315276847,0.5278840061128435,0.0
195,0.7594364761617808,0.19071015981301254,0.5858585285571631,0.34418330725533075,0.0
196,0.8746854427663439,0.20610055467123828,0.5835361332642748,,0.0
197,0.9796157790928076,0.19211713952476225,0.5820119720167205,0.6199480650829766,0.0
198,0.7329071609458426,0.2325449703412569,0.5837095551009378,0.4961520899379953,0.0
199,0.8503343181456142,0.2298562504241012,0.575897171359756,0.43142529484641157,0.0
200,0.4529228310955954,0.12130389257317142,0.6019851138098432,0.32965307536058713,-1.0
201,0.5580112064839365,0.1568548389906339,0.5943368026395668,0.3540669911130135,-1.0
202,0.38039665163352704,0.16279227105811656,0.5946286120584218,0.3540182082680993,-1.0
203,0.2051224318642214,0.08449619984161871,0.6033633968875449,0.3510460162233799,-1.0
204,0.43773544666386066,0.08045282997649487,0.605803191545008,0.2746042110662488,-1.0
205,0.40995587622374424,0.096800204671087,0.6042602305486797,0.2999977501266037,-1.0
206,1.0618835370876631,0.2506618647111644,0.6012093829407428,0.30377465431518225,-1.0
207,0.08957862686475383,0.052542492998382546,0.6191941518189068,0.20397365324058336,-1.0
208,0.15692282021596043,0.09895000408029365,0.5988417481658841,0.3276583182269,-1.0
209,0.3330370779278871,0.17775457301931696,0.5937027793543966,0.2339329698787236,-1.0
210,0.30130017588626046,0.14348168216982204,0.5970491717889983,0.3715112865733975,-1.0
211,0.23367945987029534,0.05370052879708227,0.6145995539885106,0.3098459113204574,-1.0
212,0.07919442508390201,0.09556754779938847,0.6020564257712987,0.281972051090775,-1.0
213,0.7313324054012094,0.13662187238803317,0.598776234581427,0.5660197746715693,-1.0
214,0.9795798080439342,0.09867938191807517,0.6090875796566085,0.37319530030160986,-1.0
215,1.1514253131078394,0.1425585597835042,0.5913235641981868,0.3288802113304714,-1.0
216,0.4833884869400494,0.17358822770040636,0.5925216878099309,0.34107815008158987,-1.0
217,0.8869451834295963,0.15514067594865139,0.5989073758369697,0.42764838881134065,-1.0
218,0.3039123191303492,0.09120357849038326,0.6010700270667148,0.31727575038065847,-1.0
219,0.1726248161325307,0.1100570066021437,0.6040340448153615,0.31901825523084687,-1.0
220,0.5225914493758445,0.11519989794829132,0.6021994516993706,0.2658408374634003,-1.0
221,0.36977253920669245,0.1278192967692466,0.6025593838167833,0.29794770642381413,-1.0
222,0.3994598050259162,0.12298435473902083,0.6063581876196229,0.2595486200934801,-1.0
223,0.38544456260566,0.11727361708922289,0.5986455481834103,0.3726992446844931,-1.0
224,0.5647226868637413,0.11721797911921504,0.61174683250046,0.36177194607610796,-1.0
225,0.12082357012771604,0.053621590038479085,0.624132659615695,0.2522558252576456,-1.0
226,0.3955373053251108,0.14221663589134156,0.5938172535599511,0.3962324848831885,-1.0
227,0.2864358273408457,0.09966221607819047,0.6018428895370878,0.2703519407428965,-1.0
228,0.9343276994920087,0.15687532858430814,0.6021994516993706,0.43664856895946624,-1.0
229,0.3148424753599377,0.12710465315628033,0.5993035587810506,0.23471354036382772,-1.0
230,0.1480084295782018,0.084090487160678,0.5998383553790755,0.27544721294831676,-1.0
231,0.5750626268659853,0.12294571093373959,0.5945700666501491,0.417214083297117,-1.0
232,0.3486410634197489,0.05339740927276723,0.6178876781584339,0.195000529265662,-1.0
233,0.3701669036450834,0.1622092920243236,0.5908973677721701,0.3363650903420325,-1.0
234,0.4775494144120939,0.15304346643850014,0.5918633444778791,0.3498730008536551,-1.0
235,0.23156728124218817,0.05896426493917701,0.6186445986028342,0.2626002708294469,-1.0
236,0.4495966285593752,0.12635417700938312,0.6009311810547233,0.287407437051853,-1.0
237,0.7174498904878364,0.0933297161980616,0.6043359234381516,0.3339948567973011,-1.0
238,0.2311093165316427,0.0968439495008495,0.5998383553790755,0.36505925961442875,-1.0
239,0.9236766339789386,0.16258739798802738,0.5985153136827088,0.39046166041081143,-1.0
240,0.6212438454975366,0.14738727439948365,0.6053337641441631,0.3709746165569912,-1.0
241,0.16259407239087453,0.10217893133796364,0.6006550046562658,0.27722373886684487,-1.0
242,0.5519878053277741,0.10524167980825914,0.5945116132755527,0.4022298762468078,-1.0
243,0.3210152579439769,0.08425390795933506,0.6032159478283957,0.4256623547000506,-1.0
244,1.0286561144302577,0.152642205435412,0.5979988364276234,0.2938102864782741,-1.0
245,0.250642035677202,0.0923206951283496,0.6002444776821361,0.40583992165338256,-1.0
246,0.40237687477425005,0.15411743765509917,0.5953384362352346,0.2285409107892844,-1.0
247,0.2672399568398742,0.09042174136070688,0.5995032211668025,0.36459609794617165,-1.0
248,0.34500900015878744,0.13349780072373024,0.602922746318999,0.2695741157379814,-1.0
249,0.1414890148228153,0.08202664125123889,0.6088313618827059,0.2444567944814957,-1.0
250,0.6322733936391398,0.1677193738387518,0.5920814898222875,0.5315797396010498,-1.0
251,0.3999915438768271,0.1858930563753044,0.5911098486450349,0.4275367362796135,-1.0
252,0.8657611387933726,0.15442945202795988,0.5969867075763549,0.4009750925909767,-1.0
253,0.13146703184772,0.09051500150367262,0.602922746318999,0.33589894448348884,-1.0
254,0.5485823875467238,0.10078060526024277,0.6010700270667148,0.40467587911148867,-1.0
255,0.5146768948024413,0.11309354125271846,0.5941049938947371,0.32804647425403544,-1.0
256,0.17481260515220556,0.09204141062220368,0.6057245549794232,0.2918140227616011,-1.0
257,0.3775461195459567,0.11619494094545348,0.5972371914829053,0.3689783796450715,-1.0
258,0.3270624101686542,0.0839001392416311,0.6055677620766823,0.3981233434145639,-1.0
259,0.7610298562312077,0.12728134623212495,0.5988417481658841,0.29322200866278003,-1.0
260,0.18777986813568798,0.13134415684981507,0.5932483852362594,0.4976240688542512,-1.0
261,0.46651931020484466,0.11113959421420017,0.6003125905468586,0.3850542420916109,-1.0
262,0.2992103516300981,0.08792736577785762,0.6069212848290672,0.2923741546897396,-1.0
263,0.6512692999643489,0.12197337809736564,0.6005862737957568,0.4600967866886979,-1.0
264,0.7720882905317258,0.0827411583309691,0.6063581876196229,0.5060453515086155,-1.0
265,0.3922335909563527,0.09923762552862123,0.6030690656677824,0.22245099278083172,-1.0
266,0.30461731200990383,0.09893892218337158,0.6035114169756087,0.21126990534770962,-1.0
267,0.3121950622525599,0.12359536512349108,0.6039589453852042,0.22197441292721393,-1.0
268,0.8655450022489544,0.1452319826019949,0.5993035587810506,0.37970313685798446,-1.0
269,0.1405520779349883,0.07872542466754427,0.610483290533703,0.2708257489089491,-1.0
270,0.9379909189287621,0.13275799379692582,0.5989073758369697,0.4027531334470145,-1.0
271,0.16110121935513946,0.1374784951137352,0.5888877327244062,0.35684583337630776,-1.0
272,0.3697345193486093,0.08643771967807452,0.6044877590115088,0.31795007349232285,-1.0
273,0.9600833557288537,0.15422542018822546,0.5971744134132723,0.35821688796819845,-1.0
274,0.22287298663064598,0.05982839655714407,0.6166225673399708,0.23794522167340357,-1.0
275,0.4204828718088224,0.1553629402994635,0.5963063920084728,0.32973043895456783,-1.0
276,0.6306383514436977,0.1110342784231594,0.6006550046562658,0.4205448279463255,-1.0
277,0.4615434732649936,0.12846249281638053,0.6008619481522011,0.37703937727726256,-1.0
278,0.27306416617198964,0.09330129949624438,0.6024871249189973,0.4226107248569606,-1.0
279,0.07118228903538754,0.058652670546117606,0.6286219483249389,0.1862317677514067,-1.0
280,0.5689001122075594,0.12823198203784747,0.5977432342564968,0.4450192746206176,-1.0
281,0.12788413170158963,0.07298103031998215,0.605803191545008,0.33616043083172,-1.0
282,0.4311221303290603,0.16264460840064313,0.5924111453253258,0.4079882845210288,-1.0
283,0.9884608773214437,0.1623846406327203,0.5877038000397237,0.4314491772788919,-1.0
284,0.39107991266524783,0.14206204106174608,0.5968620907163781,0.24542696823874507,-1.0
285,0.38642371939741976,0.16641601163354394,0.5954580665002397,0.27356002970056004,-1.0
286,0.36277571469591857,0.051886283991677225,0.619304971995638,0.23049443582575588,-1.0
287,0.2508329707440092,0.06343086122529487,0.6130524374979961,0.19502624241929678,-1.0
288,0.9266085891343829,0.16762290689181672,0.5973000748320761,0.4281495210153824,-1.0
289,0.47919151208783795,0.26834658628521235,0.5686814072260331,0.351980151942027,-1.0
290,0.25192001536464725,0.13551452570421213,0.5990389749387826,0.26803441496351493,-1.0
291,0.3747566030968354,0.1263253212640191,0.5981272923829128,0.3445843041672113,-1.0
292,0.6687176028913204,0.1251372984748306,0.6007928414058452,0.30420957284464767,-1.0
293,0.1698954883245015,0.10309433956475321,0.6048699980131407,0.3023546163423422,-1.0
294,0.1306798729553961,0.10277330701185348,0.6003125905468586,0.30051450332058177,-1.0
295,0.42410637102206983,0.09279725886453864,0.6045639028149749,0.24947308717074734,-1.0
296,0.10126633779222291,0.05313261138833489,0.637104377943467,0.2766540019083645,-1.0
297,0.12190591280065799,0.0896527203921747,0.6064381289331129,0.2868868021160936,-1.0
298,0.3415611134322449,0.12659210562149162,0.6003808261725178,0.2811974692757013,-1.0
299,0.25939332944946153,0.09691405488299473,0.5997039447915913,0.5032104664060075,-1.0
